iter	RMSE
2900	0.01571945874
2901	0.01571866361
2902	0.01571691833
2903	0.01571407138
2904	0.01571128505
2905	0.01570952251
2906	0.01570782909
2907	0.01570562392
2908	0.01570325167
2909	0.0157019163
2910	0.01570050364
2911	0.01569921708
2912	0.01569820416
2913	0.01569618956
2914	0.0156945751
2915	0.01569311864
2916	0.01569143985
2917	0.01568978483
2918	0.01568794432
2919	0.01568630271
2920	0.01568382341
2921	0.0156826352
2922	0.01568162999
2923	0.01567960746
2924	0.01567852734
2925	0.01567593223
2926	0.01567377785
2927	0.01567258469
2928	0.01567126129
2929	0.01566984717
2930	0.01566791483
2931	0.01566624568
2932	0.01566472516
2933	0.01566229054
2934	0.01566012391
2935	0.01565869271
2936	0.0156574245
2937	0.01565570073
2938	0.01565330344
2939	0.01565194583
2940	0.01565096724
2941	0.01564903718
2942	0.0156478737
2943	0.01564646331
2944	0.01564354521
2945	0.01564137567
2946	0.01563922172
2947	0.01563758192
2948	0.01563615028
2949	0.01563421453
2950	0.01563242093
2951	0.0156301054
2952	0.01562823337
2953	0.01562615084
2954	0.01562458081
2955	0.01562240738
2956	0.01562113995
2957	0.01561942336
2958	0.01561823087
2959	0.01561720407
2960	0.01561598992
2961	0.01561485954
2962	0.01561401222
2963	0.01561283303
2964	0.01561119701
2965	0.01560943328
2966	0.01560688813
2967	0.01560561801
2968	0.01560356818
2969	0.01560041973
2970	0.01559889575
2971	0.01559735223
2972	0.0155959696
2973	0.0155954469
2974	0.01559371889
2975	0.01559130006
2976	0.0155899279
2977	0.01558605808
2978	0.01558344111
2979	0.0155824315
2980	0.0155805496
2981	0.01557867163
2982	0.01557752518
2983	0.01557611777
2984	0.01557439156
2985	0.01557196145
2986	0.01557109386
2987	0.0155682664
2988	0.01556540076
2989	0.01556340675
2990	0.01556131398
2991	0.0155602552
2992	0.01555917575
2993	0.01555720412
2994	0.01555539339
2995	0.01555386418
2996	0.01555241188
2997	0.01555074747
2998	0.01554964229
2999	0.01554791637
